id,patch_path,label,label_confidence,scene_id,acquired_at,cloud_cover,source_asset,review_required
sma-uf-13505,data\imagery\sma_river_aggregate_patches\sma-uf-13505.png,known_aggregate_site,0.8,S2C_19HBD_20260502_0_L2A,2026-05-02T14:52:08.654000Z,0.003679,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BD/2026/5/S2C_19HBD_20260502_0_L2A/TCI.tif,yes
sma-uf-13507,data\imagery\sma_river_aggregate_patches\sma-uf-13507.png,known_aggregate_site,0.8,S2C_18HYF_20260422_0_L2A,2026-04-22T14:52:53.299000Z,0.002439,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YF/2026/4/S2C_18HYF_20260422_0_L2A/TCI.tif,yes
sma-uf-13508,data\imagery\sma_river_aggregate_patches\sma-uf-13508.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-13696,data\imagery\sma_river_aggregate_patches\sma-uf-13696.png,known_aggregate_site,0.8,S2C_18HXE_20250417_0_L2A,2025-04-17T14:53:31.908000Z,0.003268,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XE/2025/4/S2C_18HXE_20250417_0_L2A/TCI.tif,yes
sma-uf-14258,data\imagery\sma_river_aggregate_patches\sma-uf-14258.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-14259,data\imagery\sma_river_aggregate_patches\sma-uf-14259.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-14422,data\imagery\sma_river_aggregate_patches\sma-uf-14422.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-146,data\imagery\sma_river_aggregate_patches\sma-uf-146.png,known_aggregate_site,0.8,S2B_19HCD_20260407_0_L2A,2026-04-07T14:52:03.226000Z,0.002508,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CD/2026/4/S2B_19HCD_20260407_0_L2A/TCI.tif,yes
sma-uf-14954,data\imagery\sma_river_aggregate_patches\sma-uf-14954.png,known_aggregate_site,0.8,S2B_19HBT_20250221_0_L2A,2025-02-21T14:53:39.835000Z,6e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BT/2025/2/S2B_19HBT_20250221_0_L2A/TCI.tif,yes
sma-uf-15071,data\imagery\sma_river_aggregate_patches\sma-uf-15071.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-15269,data\imagery\sma_river_aggregate_patches\sma-uf-15269.png,known_aggregate_site,0.8,S2C_19HBU_20251123_0_L2A,2025-11-23T14:53:30.408000Z,0.0001,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BU/2025/11/S2C_19HBU_20251123_0_L2A/TCI.tif,yes
sma-uf-15284,data\imagery\sma_river_aggregate_patches\sma-uf-15284.png,known_aggregate_site,0.8,S2B_18GXA_20260107_0_L2A,2026-01-07T14:54:06.555000Z,0.002535,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XA/2026/1/S2B_18GXA_20260107_0_L2A/TCI.tif,yes
sma-uf-1590,data\imagery\sma_river_aggregate_patches\sma-uf-1590.png,known_aggregate_site,0.8,S2C_19JBF_20250706_0_L2A,2025-07-06T14:52:01.312000Z,0.00483,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/BF/2025/7/S2C_19JBF_20250706_0_L2A/TCI.tif,yes
sma-uf-161,data\imagery\sma_river_aggregate_patches\sma-uf-161.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-16349,data\imagery\sma_river_aggregate_patches\sma-uf-16349.png,known_aggregate_site,0.8,S2C_19HBD_20260502_0_L2A,2026-05-02T14:52:08.654000Z,0.003679,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BD/2026/5/S2C_19HBD_20260502_0_L2A/TCI.tif,yes
