id,patch_path,label,label_confidence,scene_id,acquired_at,cloud_cover,source_asset,review_required
sma-uf-13505,data\imagery\sma_river_aggregate_patches\sma-uf-13505.png,known_aggregate_site,0.8,S2C_19HBD_20260502_0_L2A,2026-05-02T14:52:08.654000Z,0.003679,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BD/2026/5/S2C_19HBD_20260502_0_L2A/TCI.tif,yes
sma-uf-13507,data\imagery\sma_river_aggregate_patches\sma-uf-13507.png,known_aggregate_site,0.8,S2C_18HYF_20260422_0_L2A,2026-04-22T14:52:53.299000Z,0.002439,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YF/2026/4/S2C_18HYF_20260422_0_L2A/TCI.tif,yes
sma-uf-13508,data\imagery\sma_river_aggregate_patches\sma-uf-13508.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-13696,data\imagery\sma_river_aggregate_patches\sma-uf-13696.png,known_aggregate_site,0.8,S2C_18HXE_20250417_0_L2A,2025-04-17T14:53:31.908000Z,0.003268,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XE/2025/4/S2C_18HXE_20250417_0_L2A/TCI.tif,yes
sma-uf-14258,data\imagery\sma_river_aggregate_patches\sma-uf-14258.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-14259,data\imagery\sma_river_aggregate_patches\sma-uf-14259.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-14422,data\imagery\sma_river_aggregate_patches\sma-uf-14422.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-146,data\imagery\sma_river_aggregate_patches\sma-uf-146.png,known_aggregate_site,0.8,S2B_19HCD_20260407_0_L2A,2026-04-07T14:52:03.226000Z,0.002508,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CD/2026/4/S2B_19HCD_20260407_0_L2A/TCI.tif,yes
sma-uf-14954,data\imagery\sma_river_aggregate_patches\sma-uf-14954.png,known_aggregate_site,0.8,S2B_19HBT_20250221_0_L2A,2025-02-21T14:53:39.835000Z,6e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BT/2025/2/S2B_19HBT_20250221_0_L2A/TCI.tif,yes
sma-uf-15071,data\imagery\sma_river_aggregate_patches\sma-uf-15071.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-15269,data\imagery\sma_river_aggregate_patches\sma-uf-15269.png,known_aggregate_site,0.8,S2C_19HBU_20251123_0_L2A,2025-11-23T14:53:30.408000Z,0.0001,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BU/2025/11/S2C_19HBU_20251123_0_L2A/TCI.tif,yes
sma-uf-15284,data\imagery\sma_river_aggregate_patches\sma-uf-15284.png,known_aggregate_site,0.8,S2B_18GXA_20260107_0_L2A,2026-01-07T14:54:06.555000Z,0.002535,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XA/2026/1/S2B_18GXA_20260107_0_L2A/TCI.tif,yes
sma-uf-1590,data\imagery\sma_river_aggregate_patches\sma-uf-1590.png,known_aggregate_site,0.8,S2C_19JBF_20250706_0_L2A,2025-07-06T14:52:01.312000Z,0.00483,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/BF/2025/7/S2C_19JBF_20250706_0_L2A/TCI.tif,yes
sma-uf-161,data\imagery\sma_river_aggregate_patches\sma-uf-161.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-16349,data\imagery\sma_river_aggregate_patches\sma-uf-16349.png,known_aggregate_site,0.8,S2C_19HBD_20260502_0_L2A,2026-05-02T14:52:08.654000Z,0.003679,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BD/2026/5/S2C_19HBD_20260502_0_L2A/TCI.tif,yes
sma-uf-16487,data\imagery\sma_river_aggregate_patches\sma-uf-16487.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-17274,data\imagery\sma_river_aggregate_patches\sma-uf-17274.png,known_aggregate_site,0.8,S2B_18GXA_20260107_0_L2A,2026-01-07T14:54:06.555000Z,0.002535,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XA/2026/1/S2B_18GXA_20260107_0_L2A/TCI.tif,yes
sma-uf-175,data\imagery\sma_river_aggregate_patches\sma-uf-175.png,known_aggregate_site,0.8,S2B_19HCB_20250303_0_L2A,2025-03-03T14:52:36.681000Z,0.000158,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CB/2025/3/S2B_19HCB_20250303_0_L2A/TCI.tif,yes
sma-uf-176,data\imagery\sma_river_aggregate_patches\sma-uf-176.png,known_aggregate_site,0.8,S2A_19HCB_20260312_0_L2A,2026-03-12T14:42:58.126000Z,0.00047,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CB/2026/3/S2A_19HCB_20260312_0_L2A/TCI.tif,yes
sma-uf-177,data\imagery\sma_river_aggregate_patches\sma-uf-177.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-17705,data\imagery\sma_river_aggregate_patches\sma-uf-17705.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-18137,data\imagery\sma_river_aggregate_patches\sma-uf-18137.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-18490,data\imagery\sma_river_aggregate_patches\sma-uf-18490.png,known_aggregate_site,0.8,S2B_18HXD_20260517_0_L2A,2026-05-17T14:53:22.072000Z,0.005498,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XD/2026/5/S2B_18HXD_20260517_0_L2A/TCI.tif,yes
sma-uf-18530,data\imagery\sma_river_aggregate_patches\sma-uf-18530.png,known_aggregate_site,0.8,S2B_18HYH_20250909_0_L2A,2025-09-09T14:52:23.149000Z,0.003813,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YH/2025/9/S2B_18HYH_20250909_0_L2A/TCI.tif,yes
sma-uf-18539,data\imagery\sma_river_aggregate_patches\sma-uf-18539.png,known_aggregate_site,0.8,S2B_18GXV_20250323_1_L2A,2025-03-23T14:54:26.838000Z,0.000541,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XV/2025/3/S2B_18GXV_20250323_1_L2A/TCI.tif,yes
sma-uf-19173,data\imagery\sma_river_aggregate_patches\sma-uf-19173.png,known_aggregate_site,0.8,S2C_19HBA_20251203_0_L2A,2025-12-03T14:52:59.100000Z,0.000368,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BA/2025/12/S2C_19HBA_20251203_0_L2A/TCI.tif,yes
sma-uf-19321,data\imagery\sma_river_aggregate_patches\sma-uf-19321.png,known_aggregate_site,0.8,S2C_19HBA_20251203_0_L2A,2025-12-03T14:52:59.100000Z,0.000368,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BA/2025/12/S2C_19HBA_20251203_0_L2A/TCI.tif,yes
sma-uf-19358,data\imagery\sma_river_aggregate_patches\sma-uf-19358.png,known_aggregate_site,0.8,S2B_18GYQ_20260104_0_L2A,2026-01-04T14:45:32.889000Z,0.000362,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/YQ/2026/1/S2B_18GYQ_20260104_0_L2A/TCI.tif,yes
sma-uf-1953,data\imagery\sma_river_aggregate_patches\sma-uf-1953.png,known_aggregate_site,0.8,S2B_19HCD_20260407_0_L2A,2026-04-07T14:52:03.226000Z,0.002508,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CD/2026/4/S2B_19HCD_20260407_0_L2A/TCI.tif,yes
sma-uf-19719,data\imagery\sma_river_aggregate_patches\sma-uf-19719.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-19745,data\imagery\sma_river_aggregate_patches\sma-uf-19745.png,known_aggregate_site,0.8,S2B_18GYQ_20260104_0_L2A,2026-01-04T14:45:32.889000Z,0.000362,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/YQ/2026/1/S2B_18GYQ_20260104_0_L2A/TCI.tif,yes
sma-uf-19779,data\imagery\sma_river_aggregate_patches\sma-uf-19779.png,known_aggregate_site,0.8,S2C_18HXD_20250619_0_L2A,2025-06-19T15:03:40.083000Z,0.00401,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XD/2025/6/S2C_18HXD_20250619_0_L2A/TCI.tif,yes
sma-uf-19827,data\imagery\sma_river_aggregate_patches\sma-uf-19827.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-20029,data\imagery\sma_river_aggregate_patches\sma-uf-20029.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-20059,data\imagery\sma_river_aggregate_patches\sma-uf-20059.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-20062,data\imagery\sma_river_aggregate_patches\sma-uf-20062.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-20289,data\imagery\sma_river_aggregate_patches\sma-uf-20289.png,known_aggregate_site,0.8,S2C_19HBD_20260502_0_L2A,2026-05-02T14:52:08.654000Z,0.003679,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BD/2026/5/S2C_19HBD_20260502_0_L2A/TCI.tif,yes
sma-uf-2038,data\imagery\sma_river_aggregate_patches\sma-uf-2038.png,known_aggregate_site,0.8,S2B_19HCB_20260318_0_L2A,2026-03-18T14:52:29.334000Z,0.001015,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CB/2026/3/S2B_19HCB_20260318_0_L2A/TCI.tif,yes
sma-uf-20681,data\imagery\sma_river_aggregate_patches\sma-uf-20681.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-2072,data\imagery\sma_river_aggregate_patches\sma-uf-2072.png,known_aggregate_site,0.8,S2A_19HCB_20260312_0_L2A,2026-03-12T14:42:58.126000Z,0.00047,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CB/2026/3/S2A_19HCB_20260312_0_L2A/TCI.tif,yes
sma-uf-20741,data\imagery\sma_river_aggregate_patches\sma-uf-20741.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-2081,data\imagery\sma_river_aggregate_patches\sma-uf-2081.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-21932,data\imagery\sma_river_aggregate_patches\sma-uf-21932.png,known_aggregate_site,0.8,S2C_18HXE_20250417_0_L2A,2025-04-17T14:53:31.908000Z,0.003268,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XE/2025/4/S2C_18HXE_20250417_0_L2A/TCI.tif,yes
sma-uf-21958,data\imagery\sma_river_aggregate_patches\sma-uf-21958.png,known_aggregate_site,0.8,S2C_18HXE_20250417_0_L2A,2025-04-17T14:53:31.908000Z,0.003268,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XE/2025/4/S2C_18HXE_20250417_0_L2A/TCI.tif,yes
sma-uf-22072,data\imagery\sma_river_aggregate_patches\sma-uf-22072.png,known_aggregate_site,0.8,S2C_19HBA_20251203_0_L2A,2025-12-03T14:52:59.100000Z,0.000368,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BA/2025/12/S2C_19HBA_20251203_0_L2A/TCI.tif,yes
sma-uf-22419,data\imagery\sma_river_aggregate_patches\sma-uf-22419.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-2257,data\imagery\sma_river_aggregate_patches\sma-uf-2257.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-2259,data\imagery\sma_river_aggregate_patches\sma-uf-2259.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-2265,data\imagery\sma_river_aggregate_patches\sma-uf-2265.png,known_aggregate_site,0.8,S2B_19HCB_20250303_0_L2A,2025-03-03T14:52:36.681000Z,0.000158,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CB/2025/3/S2B_19HCB_20250303_0_L2A/TCI.tif,yes
sma-uf-2272,data\imagery\sma_river_aggregate_patches\sma-uf-2272.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-23187,data\imagery\sma_river_aggregate_patches\sma-uf-23187.png,known_aggregate_site,0.8,S2B_18GXA_20260107_0_L2A,2026-01-07T14:54:06.555000Z,0.002535,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XA/2026/1/S2B_18GXA_20260107_0_L2A/TCI.tif,yes
sma-uf-23188,data\imagery\sma_river_aggregate_patches\sma-uf-23188.png,known_aggregate_site,0.8,S2B_18GXA_20260107_0_L2A,2026-01-07T14:54:06.555000Z,0.002535,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XA/2026/1/S2B_18GXA_20260107_0_L2A/TCI.tif,yes
sma-uf-23227,data\imagery\sma_river_aggregate_patches\sma-uf-23227.png,known_aggregate_site,0.8,S2B_18GXA_20260107_0_L2A,2026-01-07T14:54:06.555000Z,0.002535,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XA/2026/1/S2B_18GXA_20260107_0_L2A/TCI.tif,yes
sma-uf-23558,data\imagery\sma_river_aggregate_patches\sma-uf-23558.png,known_aggregate_site,0.8,S2B_18GXR_20260404_0_L2A,2026-04-04T14:45:23.253000Z,0.000823,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XR/2026/4/S2B_18GXR_20260404_0_L2A/TCI.tif,yes
sma-uf-23843,data\imagery\sma_river_aggregate_patches\sma-uf-23843.png,known_aggregate_site,0.8,S2B_18GXV_20250323_1_L2A,2025-03-23T14:54:26.838000Z,0.000541,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XV/2025/3/S2B_18GXV_20250323_1_L2A/TCI.tif,yes
sma-uf-24614,data\imagery\sma_river_aggregate_patches\sma-uf-24614.png,known_aggregate_site,0.8,S2B_18GXP_20260404_0_L2A,2026-04-04T14:45:52.004000Z,0.180991,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XP/2026/4/S2B_18GXP_20260404_0_L2A/TCI.tif,yes
sma-uf-24615,data\imagery\sma_river_aggregate_patches\sma-uf-24615.png,known_aggregate_site,0.8,S2B_18GXP_20260404_0_L2A,2026-04-04T14:45:52.004000Z,0.180991,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XP/2026/4/S2B_18GXP_20260404_0_L2A/TCI.tif,yes
sma-uf-2744,data\imagery\sma_river_aggregate_patches\sma-uf-2744.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-2796,data\imagery\sma_river_aggregate_patches\sma-uf-2796.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-2814,data\imagery\sma_river_aggregate_patches\sma-uf-2814.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-2839,data\imagery\sma_river_aggregate_patches\sma-uf-2839.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-3473,data\imagery\sma_river_aggregate_patches\sma-uf-3473.png,known_aggregate_site,0.8,S2B_18GXV_20250323_1_L2A,2025-03-23T14:54:26.838000Z,0.000541,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XV/2025/3/S2B_18GXV_20250323_1_L2A/TCI.tif,yes
sma-uf-3474,data\imagery\sma_river_aggregate_patches\sma-uf-3474.png,known_aggregate_site,0.8,S2B_18GXV_20250323_1_L2A,2025-03-23T14:54:26.838000Z,0.000541,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XV/2025/3/S2B_18GXV_20250323_1_L2A/TCI.tif,yes
sma-uf-3491,data\imagery\sma_river_aggregate_patches\sma-uf-3491.png,known_aggregate_site,0.8,S2B_18HXC_20250221_0_L2A,2025-02-21T14:53:44.764000Z,0.00426,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XC/2025/2/S2B_18HXC_20250221_0_L2A/TCI.tif,yes
sma-uf-3492,data\imagery\sma_river_aggregate_patches\sma-uf-3492.png,known_aggregate_site,0.8,S2B_18HYC_20250221_0_L2A,2025-02-21T14:53:40.756000Z,0.000133,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YC/2025/2/S2B_18HYC_20250221_0_L2A/TCI.tif,yes
sma-uf-3493,data\imagery\sma_river_aggregate_patches\sma-uf-3493.png,known_aggregate_site,0.8,S2B_19HBB_20260226_0_L2A,2026-02-26T14:52:35.018000Z,0.003086,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BB/2026/2/S2B_19HBB_20260226_0_L2A/TCI.tif,yes
sma-uf-3496,data\imagery\sma_river_aggregate_patches\sma-uf-3496.png,known_aggregate_site,0.8,S2B_18GXA_20260107_0_L2A,2026-01-07T14:54:06.555000Z,0.002535,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XA/2026/1/S2B_18GXA_20260107_0_L2A/TCI.tif,yes
